0,3.831
1,3.831
2,3.831
3,3.831
4,3.831
5,3.831
6,3.831
7,3.831
8,3.831
9,3.831
10,3.831
11,3.831
12,3.831
13,3.831
14,3.831
15,3.831
16,3.831
17,3.831
18,3.831
19,3.831
20,3.831
21,3.831
22,3.831
23,3.831
24,3.831
25,3.831
26,3.831
27,3.831
28,3.831
29,3.831
30,3.831
31,3.831
32,3.831
33,3.831
34,3.831
35,3.831
36,3.831
37,3.831
38,3.831
39,3.831
40,3.831
41,3.831
42,3.831
43,3.831
44,3.831
45,3.831
46,3.831
47,3.831
48,3.831
49,3.831
50,3.831
51,3.831
52,3.831
53,3.831
54,3.831
55,3.831
56,3.831
57,3.831
58,3.831
59,3.831
60,3.831
61,3.831
62,3.831
63,3.831
64,3.831
65,3.831
66,3.831
67,3.831
68,3.831
69,3.831
70,3.831
71,3.831
72,3.831
73,3.831
74,3.831
75,3.831
76,3.831
77,3.831
78,3.831
79,3.831
80,3.831
81,3.831
82,3.831
83,3.831
84,3.831
85,3.831
86,3.831
87,3.831
88,3.831
89,3.831
90,3.831
91,3.831
92,3.831
93,3.831
94,3.831
95,3.831
96,3.831
97,3.831
98,3.831
99,3.831
100,3.831
101,3.831
102,3.831
103,3.831
104,3.831
105,3.831
106,3.831
107,3.831
108,3.831
109,3.831
110,3.831
111,3.831
112,3.831
113,3.831
114,3.831
115,3.831
116,3.831
117,3.831
118,3.831
119,3.831
120,3.831
121,3.831
122,3.831
123,3.831
124,3.831
125,3.831
126,3.831
127,3.831
128,3.831
129,3.831
130,3.831
131,3.831
132,3.831
133,3.831
134,3.831
135,3.831
136,3.831
137,3.831
138,3.831
139,3.831
140,3.831
141,3.831
142,3.831
143,3.831
144,3.831
145,3.831
146,3.831
147,3.831
148,3.831
149,3.831
150,3.831
151,3.831
152,3.831
153,3.831
154,3.831
155,3.831
156,3.831
157,3.831
158,3.831
159,3.831
160,3.831
161,3.831
162,3.831
163,3.831
164,3.831
165,3.831
166,3.831
167,3.831
168,3.831
169,3.831
170,3.831
171,3.831
172,3.831
173,3.831
174,3.831
175,3.831
176,3.831
177,3.831
178,3.831
179,3.831
180,3.831
181,3.831
182,3.831
183,3.831
184,3.831
185,3.831
186,3.831
187,3.831
188,3.831
189,3.831
190,3.831
191,3.831
192,3.831
193,3.831
194,3.831
195,3.831
196,3.831
197,3.831
198,3.831
199,3.831
200,3.831
201,3.831
202,3.831
203,3.831
204,3.831
205,3.831
206,3.831
207,3.831
208,3.831
209,3.831
210,3.831
211,3.831
212,3.831
213,3.831
214,3.831
215,3.831
216,3.831
217,3.831
218,3.831
219,3.831
220,3.831
221,3.831
222,3.831
223,3.831
224,3.831
